text	entity_category	image_id	person	location	organization	miscellaneous
Alexandria police chief details response to baseball shooting # KansasCity	[('Alexandria', 'location'), ('KansasCity', 'location')]	17_06_15994.jpg	[]	['Alexandria', 'KansasCity']	[]	[]
MAJOR CONCERT ANNOUNCEMENT ! @ ChrisYoungMusic is coming to @ CrossArena with @ CassadeePope and @ dustinlynch on Dec 2 !	[('ChrisYoungMusic', 'person'), ('CrossArena', 'location'), ('CassadeePope', 'person'), ('dustinlynch', 'person')]	16_05_02_779.jpg	['ChrisYoungMusic', 'CassadeePope', 'dustinlynch']	['CrossArena']	[]	[]
Wind may have stopped play but we still had a great weekend @ KeswickFestival Same time next year ! 👍	[('KeswickFestival', 'miscellaneous')]	17_06_4974.jpg	[]	[]	[]	['KeswickFestival']
Another minidress at the # MetGala ! Here ' s Michelle Williams ' look :	[('MetGala', 'miscellaneous'), ('Michelle Williams', 'person')]	O_2413.jpg	['Michelle Williams']	[]	[]	['MetGala']
MT @ garrisonbaker : Remember when American values mirrored the values God set forth in the Bible .	[('garrisonbaker', 'person')]	17_06_11407.jpg	['garrisonbaker']	[]	[]	[]
Five fun ways # IoT could improve concerts and live events from # toilets to # beer !	[]	17_06_11074.jpg	[]	[]	[]	[]
Congratulations to our Kevin Ginkel , who was just named Pac - 12 Pitcher of the Week ! # BearDown # MLBTrainingGround	[('Kevin Ginkel', 'person')]	16_05_02_920.jpg	['Kevin Ginkel']	[]	[]	[]
Church Holds Thanksgiving Service over Chelsea ’ s Premier League Success ( PHOTOS )	[('Chelsea', 'organization'), ('Premier League', 'organization')]	17_06_12510.jpg	[]	[]	['Chelsea', 'Premier League']	[]
Portugal 3 - 0 Norway : No Ronaldo , no problem for dominant hosts # soccer	[('Portugal', 'organization'), ('Norway', 'organization'), ('Ronaldo', 'person')]	16_05_29_61.jpg	['Ronaldo']	[]	['Portugal', 'Norway']	[]
Dodgy David Cameron tells Queen Nigeria and Afghanistan are fantastically corrupt	[('David Cameron', 'person'), ('Nigeria', 'location'), ('Afghanistan', 'location')]	O_4795.jpg	['David Cameron']	['Nigeria', 'Afghanistan']	[]	[]
Christina Aguilera is now the first female coach to win # TheVoice ! Congrats , @ Xtina ! # TeamXtina	[('Christina Aguilera', 'person'), ('TheVoice', 'miscellaneous')]	O_476.jpg	['Christina Aguilera']	[]	[]	['TheVoice']
Lady Gaga and Beyoncé hugging at the # MetGala	[('Lady Gaga', 'person'), ('Beyoncé', 'person'), ('MetGala', 'miscellaneous')]	O_2749.jpg	['Lady Gaga', 'Beyoncé']	[]	[]	['MetGala']
Introducing dabblebet - the best place to bet on football	[]	17_06_15397.jpg	[]	[]	[]	[]
Harry Kane first Englishman since Kevin Phillips to win the Premier League Golden Boot	[('Harry Kane', 'person'), ('Kevin Phillips', 'person'), ('Premier League', 'organization')]	16_05_15_1053.jpg	['Harry Kane', 'Kevin Phillips']	[]	['Premier League']	[]
Please RT # fashion # style Just Can ' t Get Enough : Miranda Kerr Loves Her Big , Black Day Bags	[('Miranda Kerr', 'person')]	O_3254.jpg	['Miranda Kerr']	[]	[]	[]
Moon Festival is just getting ready . But there are still fun people to talk to . # YQG	[('Moon Festival', 'miscellaneous')]	17_06_14053.jpg	[]	[]	[]	['Moon Festival']
Great opportunity for young baseball players . Be a part of the 12 U National Team .	[]	16_05_23_972.jpg	[]	[]	[]	[]
Tom Brady coming out w / his own cookbook called the TB12 Nutrition Manual for a cool $ 200 . . .	[('Tom Brady', 'person'), ('TB12 Nutrition Manual', 'miscellaneous')]	O_391.jpg	['Tom Brady']	[]	[]	['TB12 Nutrition Manual']
Doing play by play with my buddy @ jfradioshow for the Senate v house basketball game . Let ' s go Senate !	[('jfradioshow', 'person')]	17_01_4828.jpg	['jfradioshow']	[]	[]	[]
Saying goodbye to my little cousin , as he ventures off to Italy to follow his football dreams ! So proud of you ! ❤ ️ ⚽ ️ ✈ ️	[('Italy', 'location')]	16_05_03_191.jpg	[]	['Italy']	[]	[]
Blake Lively is pregnant with a stomach looking like mine after I SMELL bread	[('Blake Lively', 'person')]	O_226.jpg	['Blake Lively']	[]	[]	[]
Prime minister David Cameron calls Nigeria curupt while his party is being investigated for election fraud # c4news	[('David Cameron', 'person'), ('Nigeria', 'location'), ('c4news', 'organization')]	O_235.jpg	['David Cameron']	['Nigeria']	['c4news']	[]
Justin Trudeau wears Muslim - themed socks at the Pride parade in Toronto . Makes sense .	[('Justin Trudeau', 'person'), ('Toronto', 'location')]	O_292.jpg	['Justin Trudeau']	['Toronto']	[]	[]
Luca Toni scores with Panenka penalty as relegated Verona humble Serie A champions Juventus	[('Luca Toni', 'person'), ('Verona', 'organization'), ('Serie A', 'organization'), ('Juventus', 'organization')]	16_05_08_56.jpg	['Luca Toni']	[]	['Verona', 'Serie A', 'Juventus']	[]
When Donald Trump becomes president and you get drafted for the war he starts	[('Donald Trump', 'person')]	O_3433.jpg	['Donald Trump']	[]	[]	[]
Always fun learning football with friends ! ! @ BusheyandOxhey @ TheWatfordUTC	[('BusheyandOxhey', 'organization'), ('TheWatfordUTC', 'organization')]	16_05_09_588.jpg	[]	[]	['BusheyandOxhey', 'TheWatfordUTC']	[]
( PCDD ) One Piece Burning Blood $ 16.99 via Steam .	[('One Piece Burning Blood', 'miscellaneous'), ('Steam', 'organization')]	O_4020.jpg	[]	[]	['Steam']	['One Piece Burning Blood']
"Hey @ OnAirRomeo , could you please add @ LittleMix ' s new single "" Hair ft Sean Paul "" on @ Channel961 ’ s Top 9 @ 9"	[('OnAirRomeo', 'person'), ('LittleMix', 'person'), ('Hair ft Sean Paul', 'miscellaneous')]	O_2082.jpg	['OnAirRomeo', 'LittleMix']	[]	[]	['Hair ft Sean Paul']
President Ash Carter spent the day learning about advanced drone technology . Barack Obama got a new jersey .	[('Ash Carter', 'person'), ('Barack Obama', 'person')]	O_3436.jpg	['Ash Carter', 'Barack Obama']	[]	[]	[]
"Demi Lovato on Taylor Swift : "" Don ' t brand yourself a feminist if you don ' t do the work """	[('Demi Lovato', 'person'), ('Taylor Swift', 'person')]	O_1305.jpg	['Demi Lovato', 'Taylor Swift']	[]	[]	[]
Kim Kardashian goes all out for Kanye West ' s 40 th birthday in the Bahamas	[('Kim Kardashian', 'person'), ('Kanye West', 'person'), ('Bahamas', 'location')]	O_4778.jpg	['Kim Kardashian', 'Kanye West']	['Bahamas']	[]	[]
Judge Issues Restraining Order On Chris Brown For 5 Years After Karrueche Presents …	[('Chris Brown', 'person'), ('Karrueche', 'person')]	O_4046.jpg	['Chris Brown', 'Karrueche']	[]	[]	[]
🎤 @ Paul_Panzer concert tixs for Oct 28 at Swiss Life Hall in Hanover	[('Paul_Panzer', 'person'), ('Swiss Life Hall', 'location'), ('Hanover', 'location')]	16_05_01_396.jpg	['Paul_Panzer']	['Swiss Life Hall', 'Hanover']	[]	[]
Close up pictures of Lady Gaga on the red carpet at The MET Gala 2016 .	[('Lady Gaga', 'person'), ('MET Gala', 'miscellaneous')]	O_207.jpg	['Lady Gaga']	[]	[]	['MET Gala']
Candid , blurry photo of me at a Rush concert 😂 😄	[('Rush', 'person')]	16_05_01_29.jpg	['Rush']	[]	[]	[]
Getting beers with my old lad . And watching a football game at Scottish pub .	[('Scottish', 'location')]	16_05_01_308.jpg	[]	['Scottish']	[]	[]
Taylor momsen as a statue of Jesus Lol	[('Taylor', 'person'), ('Jesus', 'person')]	O_1226.jpg	['Taylor', 'Jesus']	[]	[]	[]
The spring choir concert is underway . The freshman boys choir showing off their new moves and strong voices !	[]	16_05_03_89.jpg	[]	[]	[]	[]
Kentucky Men ’ s Basketball announces exhibition schedule	[('Kentucky', 'organization')]	16_05_11_587.jpg	[]	[]	['Kentucky']	[]
Great job by these kiddos at this afternoon ' s girls Var Soccer game , the last live event of the school year !	[]	16_05_12_116.jpg	[]	[]	[]	[]
"Check out "" Donald Trump Your President "" by Rick Poppe -"	[('Donald Trump Your President', 'miscellaneous'), ('Rick Poppe', 'person')]	O_193.jpg	['Rick Poppe']	[]	[]	['Donald Trump Your President']
Gearing up for the final game of Day 2 at the NCAA New England Regional between @ TuftsBaseball and @ OswegoAthletics	[('NCAA', 'organization'), ('New England', 'location'), ('TuftsBaseball', 'organization'), ('OswegoAthletics', 'organization')]	16_05_19_42.jpg	[]	['New England']	['NCAA', 'TuftsBaseball', 'OswegoAthletics']	[]
Messi is 30 . . . . d greatest footballer on earth . . . . happy birth day . . . . d legendary messi	[('Messi', 'person'), ('earth', 'location'), ('messi', 'person')]	17_06_3673.jpg	['Messi', 'messi']	['earth']	[]	[]
Higuain makes Serie A history by breaking 66 - year - old goalscoring record	[('Higuain', 'person'), ('Serie A', 'organization')]	16_05_14_1172.jpg	['Higuain']	[]	['Serie A']	[]
John Lennon ​ and Paul McCartney ​ of The Beatles ​ with two fangirls in Hong Kong , 1964	[('John Lennon', 'person'), ('Paul McCartney', 'person'), ('Beatles', 'person'), ('Hong Kong', 'location')]	O_4283.jpg	['John Lennon', 'Paul McCartney', 'Beatles']	['Hong Kong']	[]	[]
Lazio striker Filip Djordjevic is reportedly wanted by Middlesbrough ( Football - Italia )	[('Lazio', 'organization'), ('Filip Djordjevic', 'person'), ('Middlesbrough', 'organization'), ('Football - Italia', 'organization')]	16_05_19_399.jpg	['Filip Djordjevic']	[]	['Lazio', 'Middlesbrough', 'Football - Italia']	[]
Kim Kardashian got divorced , married again and had two kids since Frank Ocean put out an album	[('Kim Kardashian', 'person'), ('Frank Ocean', 'person')]	O_352.jpg	['Kim Kardashian', 'Frank Ocean']	[]	[]	[]
NCT 127 ' s Taeyong thanks fans for the birthday billboard in Times Square	[('NCT 127', 'miscellaneous'), ('Taeyong', 'person'), ('Times Square', 'person')]	O_2682.jpg	['Taeyong', 'Times Square']	[]	[]	['NCT 127']
Old paparazzi photo of Paris Hilton pantyless 😎	[('Paris Hilton', 'person')]	O_2432.jpg	['Paris Hilton']	[]	[]	[]
IT ’ S OFFICIAL : DONALD TRUMP Breaks Bush Record With Most Votes Ever for Republican Primary …	[('DONALD TRUMP', 'person'), ('Bush', 'person'), ('Republican', 'organization')]	O_2110.jpg	['DONALD TRUMP', 'Bush']	[]	['Republican']	[]
Racism is real . Donald Trump helps show it .	[('Donald Trump', 'person')]	O_2353.jpg	['Donald Trump']	[]	[]	[]
Great effort this morning from our U7 ' s Academy team at Soccer Sensations . A lot of learning and fun ! # UTR ⚽ ️ 💙	[('Soccer Sensations', 'organization')]	17_01_1446.jpg	[]	[]	['Soccer Sensations']	[]
Cheap Hamilton Tickets in New York City at the Richard Rodgers Theatre : Ticket Down Slashes …	[('Hamilton', 'person'), ('New York City', 'location'), ('Richard Rodgers Theatre', 'location')]	O_4272.jpg	['Hamilton']	['New York City', 'Richard Rodgers Theatre']	[]	[]
Photos of Jim Carrey in the makeup chair for “ The Mask ” , 1994 .	[('Jim Carrey', 'person'), ('The Mask', 'miscellaneous')]	O_3859.jpg	['Jim Carrey']	[]	[]	['The Mask']
Sitting ' next to a wicked hot chick at an awesome # u2 concert !	[('u2', 'person')]	17_06_93.jpg	['u2']	[]	[]	[]
All eyes on Kim Kardashian and Kanye West at the # MetGala	[('Kim Kardashian', 'person'), ('Kanye West', 'person'), ('MetGala', 'miscellaneous')]	O_10.jpg	['Kim Kardashian', 'Kanye West']	[]	[]	['MetGala']
Tickets available for the @ bluedotfestival taking place 7 - 9 July :	[('bluedotfestival', 'miscellaneous')]	17_06_14481.jpg	[]	[]	[]	['bluedotfestival']
Antique Wood Measure Daniel Craigin NH 15 x 8 primitive	[]	O_2694.jpg	[]	[]	[]	[]
Awesome concert this past weekend with FGL ! ! ! # SmoothTour # Entry	[('FGL', 'person')]	17_06_10897.jpg	['FGL']	[]	[]	[]
N . C . governor takes aim at Atlanta ’ s attempt to steal 2017 NBA # nba # sports , # training	[('N . C', 'location'), ('Atlanta', 'organization'), ('NBA', 'organization'), ('nba', 'organization')]	16_05_02_153.jpg	[]	['N . C']	['Atlanta', 'NBA', 'nba']	[]
Throwback to front row at @ jonbellion 🔥 🔥 🔥 🔥 best concert ive ever been to	[('jonbellion', 'person')]	16_05_28_1012.jpg	['jonbellion']	[]	[]	[]
This was the day of Shawns concert omg I legit wasn ' t letting my phone die for no oneeee	[('Shawns', 'person')]	16_05_27_324.jpg	['Shawns']	[]	[]	[]
LADY GAGA AND DONATELLA VERSACE HAVE ARRIVED AT THE 2016 # METGALA ! 👸 🏼 👸 🏼 🔥	[('LADY GAGA', 'person'), ('DONATELLA VERSACE', 'person'), ('METGALA', 'miscellaneous')]	O_1957.jpg	['LADY GAGA', 'DONATELLA VERSACE']	[]	[]	['METGALA']
Actor Jon Voight has endorsed Donald Trump for President ! # Trump2016 # TrumpTrain # TeamTrump	[('Jon Voight', 'person'), ('Donald Trump', 'person')]	O_1962.jpg	['Jon Voight', 'Donald Trump']	[]	[]	[]
Game 5 kicks for the 👑 ( via @ Cavs ) # NBAFinals	[('Cavs', 'organization')]	17_06_4227.jpg	[]	[]	['Cavs']	[]
St Georges Hall small concert room	[('St Georges Hall', 'location')]	16_05_13_324.jpg	[]	['St Georges Hall']	[]	[]
Newport County allow 13 to leave Parade	[('Newport County', 'location')]	16_05_10_388.jpg	[]	['Newport County']	[]	[]
Me when I found out Joe Biden decided to become a lifeguard	[('Joe Biden', 'person')]	O_4262.jpg	['Joe Biden']	[]	[]	[]
WATCH : Kim Kardashian wants to ' work out ' her family ' s feud with Caitlyn Jenner	[('Kim Kardashian', 'person'), ('Caitlyn Jenner', 'person')]	O_2634.jpg	['Kim Kardashian', 'Caitlyn Jenner']	[]	[]	[]
P - W boys basketball remains unbeaten , tops Fulton	[('P - W', 'organization'), ('Fulton', 'organization')]	17_01_7880.jpg	[]	[]	['P - W', 'Fulton']	[]
Russell Westbrook on guarding Steph Curry : ' He ' s not nothing I haven ' t seen '	[('Russell Westbrook', 'person'), ('Steph Curry', 'person')]	O_444.jpg	['Russell Westbrook', 'Steph Curry']	[]	[]	[]
Love this 9 - story Leonard Cohen mural by Kevin Ledo in Montréal , for Mural International Public Art Festival	[('Leonard Cohen', 'person'), ('Kevin Ledo', 'person'), ('Montréal', 'location'), ('Mural International Public Art Festival', 'miscellaneous')]	17_06_642.jpg	['Leonard Cohen', 'Kevin Ledo']	['Montréal']	[]	['Mural International Public Art Festival']
Ed Sheeran ' s Carpool Karaoke is coming next week 🎉	[('Ed Sheeran', 'person'), ('Carpool Karaoke', 'miscellaneous')]	O_1723.jpg	['Ed Sheeran']	[]	[]	['Carpool Karaoke']
Gianluigi Buffon reveals three Premier League clubs that wanted him	[('Gianluigi Buffon', 'person'), ('Premier League', 'organization')]	17_06_14580.jpg	['Gianluigi Buffon']	[]	['Premier League']	[]
. @ hurricanenita casts a spell over the crowd at last night ' s @ RealAliceCooper concert @ NorthernQuest . # AliceCooper	[('hurricanenita', 'person'), ('RealAliceCooper', 'person'), ('NorthernQuest', 'location'), ('AliceCooper', 'person')]	17_06_15664.jpg	['hurricanenita', 'RealAliceCooper', 'AliceCooper']	['NorthernQuest']	[]	[]
To all of our Quebec followers an supports enjoy your day ! ! @ footballquebec @ LaurentDTardif @ NicolasBoulay	[('Quebec', 'organization'), ('footballquebec', 'organization'), ('LaurentDTardif', 'person'), ('NicolasBoulay', 'person')]	17_06_2731.jpg	['LaurentDTardif', 'NicolasBoulay']	[]	['Quebec', 'footballquebec']	[]
Very excited to announce that Coach Staci Conner and her husband , basketball Coach Jeff Conner , are expecting ! ! 💗 👶 🏼 🍼	[('Staci Conner', 'person'), ('Jeff Conner', 'person')]	16_05_06_1048.jpg	['Staci Conner', 'Jeff Conner']	[]	[]	[]
# festival season is now here have you tried Coachstar for an unbeatable deal on # winnebagohire	[]	16_05_30_572.jpg	[]	[]	[]	[]
A Mexican Soccer Player Escaped His Kidnapping Like An Action Hero . . .	[('Mexican', 'location')]	16_05_31_68.jpg	[]	['Mexican']	[]	[]
Johnathan Joseph Injury : Updates on Texans CB ' s Recovery from Knee Surgery # nfl	[('Johnathan Joseph', 'person'), ('Texans', 'organization'), ('nfl', 'organization')]	16_05_11_947.jpg	['Johnathan Joseph']	[]	['Texans', 'nfl']	[]
When you ' re at the 1 st of May parade , and you don ' t have any more russ cards to give out . . 😩	[]	16_05_01_695.jpg	[]	[]	[]	[]
when Bucky wore that baseball cap tho ! ! ! 😩 😩 😩 👅 👅 👅 🔥 🔥 🔥 👌 🏼 👌 🏼 👌 🏼 😍 💅 🏼 ‼ ️ ❤ ️ 💯 😂 👍 🏼 💀 ✅	[('Bucky', 'person')]	16_05_07_639.jpg	['Bucky']	[]	[]	[]
J . Cole on his Looking For Trouble verse	[('J . Cole', 'person')]	O_2099.jpg	['J . Cole']	[]	[]	[]
NBA Awards : Houston Rockets ' Mike D ' Antoni wins 2016 - 17 Coach of the Year	"[('NBA Awards', 'miscellaneous'), ('Houston Rockets', 'organization'), (""Mike D ' Antoni"", 'person')]"	17_06_2470.jpg	"[""Mike D ' Antoni""]"	[]	['Houston Rockets']	['NBA Awards']
@ BakermatMusic played the best set @ WhatTheFestival welcome to my # yearofmusic # thanksfortheexperience # WTFest17	[('BakermatMusic', 'person'), ('WhatTheFestival', 'miscellaneous'), ('WTFest17', 'miscellaneous')]	17_06_15644.jpg	['BakermatMusic']	[]	[]	['WhatTheFestival', 'WTFest17']
Nigeria ' s Ahmed Musa could be on his way to the Premier League	[('Nigeria', 'location'), ('Ahmed Musa', 'person'), ('Premier League', 'organization')]	16_05_01_737.jpg	['Ahmed Musa']	['Nigeria']	['Premier League']	[]
Pics of the last game . A rough loss . # catsaau # basketball	[]	16_05_08_82.jpg	[]	[]	[]	[]
Norton all city Sousa Concert today at 2 pm ! ! # sousa # icecreamafter # nortonbands	[('Norton', 'location'), ('Sousa Concert', 'location')]	16_05_01_739.jpg	[]	['Norton', 'Sousa Concert']	[]	[]
"Donald Trump in 2007 : "" I ' m excited "" for the housing market crash ."	[('Donald Trump', 'person')]	O_4772.jpg	['Donald Trump']	[]	[]	[]
Like him or not , Donald Trump isn ' t the monster some people believe he is . Merica .	[('Donald Trump', 'person')]	O_539.jpg	['Donald Trump']	[]	[]	[]
jennifer lawrence ' s 5 latest official appearances have all been in black	[('jennifer lawrence', 'person')]	O_2686.jpg	['jennifer lawrence']	[]	[]	[]
Harry Potter made me think glasses were cool 👓	[('Harry Potter', 'person')]	O_4452.jpg	['Harry Potter']	[]	[]	[]
There ' s no crying in baseball ! — Tom Hanks in A League Of Their Own . Order now at outona …	[('Tom Hanks', 'person'), ('A League Of Their Own', 'miscellaneous')]	16_05_23_631.jpg	['Tom Hanks']	[]	[]	['A League Of Their Own']
Young Ghanaian footballers aged 16 - 22 to go international	[('Ghanaian', 'location')]	16_05_13_371.jpg	[]	['Ghanaian']	[]	[]
New - Old Cute Pictures of Robert Pattinson from 2012	[('Robert Pattinson', 'person')]	O_303.jpg	['Robert Pattinson']	[]	[]	[]
remember when ally watched justin timberlake at the vmas	[('ally', 'person'), ('justin timberlake', 'person'), ('vmas', 'miscellaneous')]	O_4292.jpg	['ally', 'justin timberlake']	[]	[]	['vmas']
Controlled football scrimmage at John Fulmer Field coming up at 4 : 15, free admission . # GCFootball	[('John Fulmer Field', 'location'), ('GCFootball', 'organization')]	16_05_12_282.jpg	[]	['John Fulmer Field']	['GCFootball']	[]
# MLB Jesse Hahn makes strong return in A ’ s 2 - 0 win over # Astros	[('MLB', 'organization'), ('Jesse Hahn', 'person'), ('A ’ s', 'organization'), ('Astros', 'organization')]	16_05_14_509.jpg	['Jesse Hahn']	[]	['MLB', 'A ’ s', 'Astros']	[]
Google top suggestion for Donald Trump is ' Mondale ' @ KevinNR @ derekahunter	[('Google', 'organization'), ('Donald Trump', 'person'), ('Mondale', 'person'), ('KevinNR', 'person'), ('derekahunter', 'person')]	O_4151.jpg	['Donald Trump', 'Mondale', 'KevinNR', 'derekahunter']	[]	['Google']	[]
